restaurant_name,restaurant_url,location,price_level,cuisine,michelin_distinction,raw_card_text,page_number
Mile End,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/mile-end," Brooklyn, NY, USA",$,Deli,,"Reserve a table | Mile End | Brooklyn, NY, USA | $ · Deli",4
Cosme,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/cosme," New York, NY, USA",$$$$,Mexican,,"Cosme | New York, NY, USA | $$$$ · Mexican",4
La Devozione: The Oval,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/la-devozione-the-oval," New York, NY, USA",$$$$,Italian,,"Reserve a table | La Devozione: The Oval | New York, NY, USA | $$$$ · Italian",4
Untable,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/untable," Brooklyn, NY, USA",$$,Thai,bib,"Untable | Brooklyn, NY, USA | $$ · Thai",4
Gus's Chop House,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/gus-s-chop-house," Brooklyn, NY, USA",$$$,Steakhouse,,"Gus's Chop House | Brooklyn, NY, USA | $$$ · Steakhouse",4
Crane Club,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/crane-club," New York, NY, USA",$$$$,Steakhouse,,"Reserve a table | Crane Club | New York, NY, USA | $$$$ · Steakhouse",4
Noz 17,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/noz17," New York, NY, USA",$$$$,Japanese,1 star,"Reserve a table | Noz 17 | New York, NY, USA | $$$$ · Japanese",4
Novitá,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/novita," New York, NY, USA",$$$,Italian,,"Reserve a table | Novitá | New York, NY, USA | $$$ · Italian",4
Coqodaq,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/coqodaq," New York, NY, USA",$$,Korean,bib,"Reserve a table | Coqodaq | New York, NY, USA | $$ · Korean",4
Aska,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/aska," Brooklyn, NY, USA",$$$$,Scandinavian,2 star,"Aska | Brooklyn, NY, USA | $$$$ · Scandinavian",4
Cote,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/cote," New York, NY, USA",$$$$,Korean,1 star,"Cote | New York, NY, USA | $$$$ · Korean",4
Jua,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/jua," New York, NY, USA",$$$$,Korean,1 star,"Reserve a table | Jua | New York, NY, USA | $$$$ · Korean",4
Shota Omakase,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/shota-omakase," Brooklyn, NY, USA",$$$$,Japanese,1 star,"Reserve a table | Shota Omakase | Brooklyn, NY, USA | $$$$ · Japanese",4
La Tête d’Or,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/la-tete-d-or," New York, NY, USA",$$$$,Steakhouse,,"La Tête d’Or | New York, NY, USA | $$$$ · Steakhouse",4
Sunday in Brooklyn,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/sunday-in-brooklyn," Brooklyn, NY, USA",$$$,American,,"Reserve a table | Sunday in Brooklyn | Brooklyn, NY, USA | $$$ · American",4
Eleven Madison Park,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/eleven-madison-park," New York, NY, USA",$$$$,Contemporary,3 star,"Reserve a table | Eleven Madison Park | New York, NY, USA | $$$$ · Contemporary",4
Junoon,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/junoon," New York, NY, USA",$$$,Indian,,"Reserve a table | Junoon | New York, NY, USA | $$$ · Indian",4
Glin Thai Bistro,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/glin-thai-bistro," Brooklyn, NY, USA",$$$,Thai,,"Reserve a table | Glin Thai Bistro | Brooklyn, NY, USA | $$$ · Thai",4
Francie,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/francie," Brooklyn, NY, USA",$$$$,Contemporary,1 star,"Reserve a table | Francie | Brooklyn, NY, USA | $$$$ · Contemporary",4
Mesiba,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/mesiba," Brooklyn, NY, USA",$$$,Middle Eastern,,"Reserve a table | Mesiba | Brooklyn, NY, USA | $$$ · Middle Eastern",4
Meadowsweet,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/meadowsweet," Brooklyn, NY, USA",$$$$,Mediterranean Cuisine,,"Reserve a table | Meadowsweet | Brooklyn, NY, USA | $$$$ · Mediterranean Cuisine",4
Upland,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/upland," New York, NY, USA",$$$,Mediterranean Cuisine,,"Reserve a table | Upland | New York, NY, USA | $$$ · Mediterranean Cuisine",4
Il Fiorista,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/il-fiorista," New York, NY, USA",$$$,Contemporary,,"Reserve a table | Il Fiorista | New York, NY, USA | $$$ · Contemporary",4
Peter Luger,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/peter-luger," Brooklyn, NY, USA",$$$$,Steakhouse,,"Reserve a table | Peter Luger | Brooklyn, NY, USA | $$$$ · Steakhouse",4
Café Kestrel,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/cafe-kestrel," Brooklyn, NY, USA",$$$$,Contemporary,,"Reserve a table | Café Kestrel | Brooklyn, NY, USA | $$$$ · Contemporary",4
Atoboy,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/atoboy," New York, NY, USA",$$$$,Korean,,"Atoboy | New York, NY, USA | $$$$ · Korean",4
Ulivo,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/ulivo," New York, NY, USA",$$$,Italian,,"Reserve a table | Ulivo | New York, NY, USA | $$$ · Italian",4
Café Carmellini,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/cafe-carmellini," New York, NY, USA",$$$,Mediterranean Cuisine | The Fifth Avenue Hotel,,"Reserve a table | Café Carmellini | New York, NY, USA | $$$ · Mediterranean Cuisine | The Fifth Avenue Hotel",4
Miss Ada,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/miss-ada," Brooklyn, NY, USA",$$,Israeli,bib,"Reserve a table | Miss Ada | Brooklyn, NY, USA | $$ · Israeli",4
Red Hook Tavern,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/red-hook-tavern," Brooklyn, NY, USA",$$$,American,,"Red Hook Tavern | Brooklyn, NY, USA | $$$ · American",4
Hungry Thirsty,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/hungry-thirsty," Brooklyn, NY, USA",$$$,Thai,,"Reserve a table | Hungry Thirsty | Brooklyn, NY, USA | $$$ · Thai",4
Markette,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/markette," New York, NY, USA",$$$,Contemporary,,"Reserve a table | Markette | New York, NY, USA | $$$ · Contemporary",4
Mango Bay,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/mango-bay," Brooklyn, NY, USA",$$$,Caribbean,,"Mango Bay | Brooklyn, NY, USA | $$$ · Caribbean",4
Atomix,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/atomix," New York, NY, USA",$$$$,Korean,2 star,"Reserve a table | Atomix | New York, NY, USA | $$$$ · Korean",4
Sailor,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/sailor," Brooklyn, NY, USA",$$$,American,,"Reserve a table | Sailor | Brooklyn, NY, USA | $$$ · American",4
Norma Gastronomia Siciliana,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/norma-gastronomia-siciliana," New York, NY, USA",$$,Italian,bib,"Norma Gastronomia Siciliana | New York, NY, USA | $$ · Italian",4
Enso,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/enso-1211186," Brooklyn, NY, USA",$$$$,Japanese,,"Reserve a table | Enso | Brooklyn, NY, USA | $$$$ · Japanese",4
6 Restaurant,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/6-restaurant," Brooklyn, NY, USA",$$$$,European,,"Reserve a table | 6 Restaurant | Brooklyn, NY, USA | $$$$ · European",4
Theodora,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/theodora," Brooklyn, NY, USA",$$,Mediterranean Cuisine,,"Theodora | Brooklyn, NY, USA | $$ · Mediterranean Cuisine",4
Laser Wolf,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/laser-wolf," Brooklyn, NY, USA",$$$,"Middle Eastern | The Hoxton, Williamsburg",,"Laser Wolf | Brooklyn, NY, USA | $$$ · Middle Eastern | The Hoxton, Williamsburg",4
HanGawi,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/hangawi," New York, NY, USA",$$,Korean,bib,"Reserve a table | HanGawi | New York, NY, USA | $$ · Korean",4
The Four Horsemen,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/the-four-horsemen," Brooklyn, NY, USA",$$$$,American,1 star,"Reserve a table | The Four Horsemen | Brooklyn, NY, USA | $$$$ · American",4
Joo Ok,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/joo-ok-1214822," New York, NY, USA",$$$$,Korean,2 star,"Reserve a table | Joo Ok | New York, NY, USA | $$$$ · Korean",4
Moono,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/moono," New York, NY, USA",$$$,Korean,,"Reserve a table | Moono | New York, NY, USA | $$$ · Korean",4
Hav & Mar,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/hav-mar," New York, NY, USA",$$$,Ethiopian,,"Reserve a table | Hav & Mar | New York, NY, USA | $$$ · Ethiopian",4
"Yeobo, Darling",https://guide.michelin.com/us/en/california/menlo-park/restaurant/yeobo-darling," Menlo Park, CA, USA",$$$$,Korean Contemporary,,"Reserve a table | New | Yeobo, Darling | Menlo Park, CA, USA | $$$$ · Korean Contemporary",4
Corridor 109,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/corridor-109," Los Angeles, CA, USA",$$$$,Asian Contemporary,,"Reserve a table | New | Corridor 109 | Los Angeles, CA, USA | $$$$ · Asian Contemporary",4
Naides,https://guide.michelin.com/us/en/california/san-francisco/restaurant/naides," San Francisco, CA, USA",$$$$,Filipino,,"Reserve a table | New | Naides | San Francisco, CA, USA | $$$$ · Filipino",4
Little Mountain,https://guide.michelin.com/us/en/california/montecito/restaurant/little-mountain," Montecito, CA, USA",$$$,Californian,,"New | Little Mountain | Montecito, CA, USA | $$$ · Californian",4
Dons Bogam,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/dons-bogam," New York, NY, USA",$$,"Korean | Reserve a table | Nōksu | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Hyun | New York, NY, USA | $$$$ · Korean | Hometown Bar B Que New York | Brooklyn, NY, USA | $$ · Barbecue | Seoul Salon | New York, NY, USA | $$$ · Korean | Reserve a table | Café Mars | Brooklyn, NY, USA | $$$ · Contemporary | Octo | New York, NY, USA | $$ · Asian Contemporary | Runner & Stone | Brooklyn, NY, USA | $$ · Contemporary | Reserve a table | Shalom Japan | Brooklyn, NY, USA | $$ · Fusion | Reserve a table | Sawa | Brooklyn, NY, USA | $$ · Middle Eastern | Lingo | Brooklyn, NY, USA | $$ · Japanese | Reserve a table | Chez Ma Tante | Brooklyn, NY, USA | $$$ · American Contemporary | Reserve a table | KRU | Brooklyn, NY, USA | $$$ · Thai | Cho Dang Gol | New York, NY, USA | $$ · Korean | Reserve a table | Tonchin | New York, NY, USA | $ · Japanese | Reserve a table | Ci Siamo | New York, NY, USA | $$$ · Italian | Pendry Manhattan West | Reserve a table | Ai Fiori | New York, NY, USA | $$$$ · Italian | The Langham, New York, Fifth Avenue | Reserve a table | Little Alley | New York, NY, USA | $$ · Chinese | Reserve a table | Peak | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Sofreh | Brooklyn, NY, USA | $$$ · Persian | Reserve a table | Papa San | New York, NY, USA | $$$ · Japanese | Uzuki | Brooklyn, NY, USA | $$$$ · Japanese | Reserve a table | Madre | Brooklyn, NY, USA | $$$ · Contemporary | Reserve a table | Place des Fêtes | Brooklyn, NY, USA | $$$ · Contemporary | Reserve a table | Haenyeo | Brooklyn, NY, USA | $$ · Korean | Reserve a table | Oxomoco | Brooklyn, NY, USA | $$$ · Mexican | Reserve a table | Tempura Matsui | New York, NY, USA | $$$$ · Japanese | Reserve a table | Restaurant Yuu | Brooklyn, NY, USA | $$$$ · French Contemporary | Reserve a table | Peppercorn Station | New York, NY, USA | $$ · Chinese | Szechuan Gourmet | New York, NY, USA | $$ · Chinese | Reserve a table | Chef's Table at Brooklyn Fare | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Speedy Romeo | Brooklyn, NY, USA | $$ · Pizza | Rose Marie | Brooklyn, NY, USA | $$ · American Contemporary | Taqueria El Chato | Brooklyn, NY, USA | $ · Mexican | Reserve a table | Alta Calidad | Brooklyn, NY, USA | $$ · Mexican | Pierozek | Brooklyn, NY, USA | $$ · Polish | Reserve a table | ILIS | Brooklyn, NY, USA | $$$$ · Scandinavian | Reserve a table | Sushi Sho | New York, NY, USA | $$$$ · Japanese | Reserve a table | Wenwen | Brooklyn, NY, USA | $$$ · Taiwanese | Reserve a table | Gabriel Kreuther | New York, NY, USA | $$$$ · French | Reserve a table | Le Pavillon | New York, NY, USA | $$$$ · French | Reserve a table | Fausto | Brooklyn, NY, USA | $$$ · Italian | Reserve a table | Sushi Yasuda | New York, NY, USA | $$$$ · Japanese | Reserve a table | Jōji | New York, NY, USA | $$$$ · Japanese | Reserve a table | Izakaya Futago | New York, NY, USA | $$ · Japanese | Reserve a table | Bonnie's | Brooklyn, NY, USA | $$$ · Cantonese | Reserve a table | The Lambs Club | New York, NY, USA | $$$$ · Steakhouse | Reserve a table | Ammazzacaffè | Brooklyn, NY, USA | $$$ · Italian",Michelin Star,"Reserve a table | Dons Bogam | New York, NY, USA | $$ · Korean | Reserve a table | Nōksu | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Hyun | New York, NY, USA | $$$$ · Korean | Hometown Bar B Que New York | Brooklyn, NY, USA | $$ · Barbecue | Seoul Salon | New York, NY, USA | $$$ · Korean | Reserve a table | Café Mars | Brooklyn, NY, USA | $$$ · Contemporary | Octo | New York, NY, USA | $$ · Asian Contemporary | Runner & Stone | Brooklyn, NY, USA | $$ · Contemporary | Reserve a table | Shalom Japan | Brooklyn, NY, USA | $$ · Fusion | Reserve a table | Sawa | Brooklyn, NY, USA | $$ · Middle Eastern | Lingo | Brooklyn, NY, USA | $$ · Japanese | Reserve a table | Chez Ma Tante | Brooklyn, NY, USA | $$$ · American Contemporary | Reserve a table | KRU | Brooklyn, NY, USA | $$$ · Thai | Cho Dang Gol | New York, NY, USA | $$ · Korean | Reserve a table | Tonchin | New York, NY, USA | $ · Japanese | Reserve a table | Ci Siamo | New York, NY, USA | $$$ · Italian | Pendry Manhattan West | Reserve a table | Ai Fiori | New York, NY, USA | $$$$ · Italian | The Langham, New York, Fifth Avenue | Reserve a table | Little Alley | New York, NY, USA | $$ · Chinese | Reserve a table | Peak | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Sofreh | Brooklyn, NY, USA | $$$ · Persian | Reserve a table | Papa San | New York, NY, USA | $$$ · Japanese | Uzuki | Brooklyn, NY, USA | $$$$ · Japanese | Reserve a table | Madre | Brooklyn, NY, USA | $$$ · Contemporary | Reserve a table | Place des Fêtes | Brooklyn, NY, USA | $$$ · Contemporary | Reserve a table | Haenyeo | Brooklyn, NY, USA | $$ · Korean | Reserve a table | Oxomoco | Brooklyn, NY, USA | $$$ · Mexican | Reserve a table | Tempura Matsui | New York, NY, USA | $$$$ · Japanese | Reserve a table | Restaurant Yuu | Brooklyn, NY, USA | $$$$ · French Contemporary | Reserve a table | Peppercorn Station | New York, NY, USA | $$ · Chinese | Szechuan Gourmet | New York, NY, USA | $$ · Chinese | Reserve a table | Chef's Table at Brooklyn Fare | New York, NY, USA | $$$$ · Contemporary | Reserve a table | Speedy Romeo | Brooklyn, NY, USA | $$ · Pizza | Rose Marie | Brooklyn, NY, USA | $$ · American Contemporary | Taqueria El Chato | Brooklyn, NY, USA | $ · Mexican | Reserve a table | Alta Calidad | Brooklyn, NY, USA | $$ · Mexican | Pierozek | Brooklyn, NY, USA | $$ · Polish | Reserve a table | ILIS | Brooklyn, NY, USA | $$$$ · Scandinavian | Reserve a table | Sushi Sho | New York, NY, USA | $$$$ · Japanese | Reserve a table | Wenwen | Brooklyn, NY, USA | $$$ · Taiwanese | Reserve a table | Gabriel Kreuther | New York, NY, USA | $$$$ · French | Reserve a table | Le Pavillon | New York, NY, USA | $$$$ · French | Reserve a table | Fausto | Brooklyn, NY, USA | $$$ · Italian | Reserve a table | Sushi Yasuda | New York, NY, USA | $$$$ · Japanese | Reserve a table | Jōji | New York, NY, USA | $$$$ · Japanese | Reserve a table | Izakaya Futago | New York, NY, USA | $$ · Japanese | Reserve a table | Bonnie's | Brooklyn, NY, USA | $$$ · Cantonese | Reserve a table | The Lambs Club | New York, NY, USA | $$$$ · Steakhouse | Reserve a table | Ammazzacaffè | Brooklyn, NY, USA | $$$ · Italian",5
Dons Bogam,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/dons-bogam," New York, NY, USA",$$,Korean,,"Reserve a table | Dons Bogam | New York, NY, USA | $$ · Korean",5
Nōksu,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/noksu," New York, NY, USA",$$$$,Contemporary,1 star,"Reserve a table | Nōksu | New York, NY, USA | $$$$ · Contemporary",5
Hyun,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/hyun," New York, NY, USA",$$$$,Korean,,"Reserve a table | Hyun | New York, NY, USA | $$$$ · Korean",5
Hometown Bar B Que New York,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/hometown-bar-b-que," Brooklyn, NY, USA",$$,Barbecue,bib,"Hometown Bar B Que New York | Brooklyn, NY, USA | $$ · Barbecue",5
Seoul Salon,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/seoul-salon," New York, NY, USA",$$$,Korean,,"Seoul Salon | New York, NY, USA | $$$ · Korean",5
Café Mars,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/cafe-mars," Brooklyn, NY, USA",$$$,Contemporary,bib,"Reserve a table | Café Mars | Brooklyn, NY, USA | $$$ · Contemporary",5
Octo,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/octo-1212173," New York, NY, USA",$$,Asian Contemporary,,"Octo | New York, NY, USA | $$ · Asian Contemporary",5
Runner & Stone,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/runner-stone," Brooklyn, NY, USA",$$,Contemporary,,"Runner & Stone | Brooklyn, NY, USA | $$ · Contemporary",5
Shalom Japan,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/shalom-japan," Brooklyn, NY, USA",$$,Fusion,bib,"Reserve a table | Shalom Japan | Brooklyn, NY, USA | $$ · Fusion",5
Sawa,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/sawa-1214172," Brooklyn, NY, USA",$$,Middle Eastern,,"Reserve a table | Sawa | Brooklyn, NY, USA | $$ · Middle Eastern",5
Lingo,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/lingo," Brooklyn, NY, USA",$$,Japanese,,"Lingo | Brooklyn, NY, USA | $$ · Japanese",5
Chez Ma Tante,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/chez-ma-tante," Brooklyn, NY, USA",$$$,American Contemporary,,"Reserve a table | Chez Ma Tante | Brooklyn, NY, USA | $$$ · American Contemporary",5
KRU,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/kru," Brooklyn, NY, USA",$$$,Thai,,"Reserve a table | KRU | Brooklyn, NY, USA | $$$ · Thai",5
Cho Dang Gol,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/cho-dang-gol," New York, NY, USA",$$,Korean,bib,"Cho Dang Gol | New York, NY, USA | $$ · Korean",5
Tonchin,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/tonchin," New York, NY, USA",$,Japanese,bib,"Reserve a table | Tonchin | New York, NY, USA | $ · Japanese",5
Ci Siamo,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/ci-siamo," New York, NY, USA",$$$,Italian | Pendry Manhattan West,,"Reserve a table | Ci Siamo | New York, NY, USA | $$$ · Italian | Pendry Manhattan West",5
Ai Fiori,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/ai-fiori," New York, NY, USA",$$$$,"Italian | The Langham, New York, Fifth Avenue",,"Reserve a table | Ai Fiori | New York, NY, USA | $$$$ · Italian | The Langham, New York, Fifth Avenue",5
Little Alley,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/little-alley," New York, NY, USA",$$,Chinese,bib,"Reserve a table | Little Alley | New York, NY, USA | $$ · Chinese",5
Peak,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/peak," New York, NY, USA",$$$$,Contemporary,,"Reserve a table | Peak | New York, NY, USA | $$$$ · Contemporary",5
Sofreh,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/sofreh," Brooklyn, NY, USA",$$$,Persian,,"Reserve a table | Sofreh | Brooklyn, NY, USA | $$$ · Persian",5
Papa San,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/papa-san," New York, NY, USA",$$$,Japanese,,"Reserve a table | Papa San | New York, NY, USA | $$$ · Japanese",5
Uzuki,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/uzuki," Brooklyn, NY, USA",$$$$,Japanese,,"Uzuki | Brooklyn, NY, USA | $$$$ · Japanese",5
Madre,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/madre-1185329," Brooklyn, NY, USA",$$$,Contemporary,,"Reserve a table | Madre | Brooklyn, NY, USA | $$$ · Contemporary",5
Place des Fêtes,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/place-des-fetes," Brooklyn, NY, USA",$$$,Contemporary,,"Reserve a table | Place des Fêtes | Brooklyn, NY, USA | $$$ · Contemporary",5
Haenyeo,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/haenyeo," Brooklyn, NY, USA",$$,Korean,bib,"Reserve a table | Haenyeo | Brooklyn, NY, USA | $$ · Korean",5
Oxomoco,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/oxomoco," Brooklyn, NY, USA",$$$,Mexican,1 star,"Reserve a table | Oxomoco | Brooklyn, NY, USA | $$$ · Mexican",5
Tempura Matsui,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/tempura-matsui," New York, NY, USA",$$$$,Japanese,1 star,"Reserve a table | Tempura Matsui | New York, NY, USA | $$$$ · Japanese",5
Restaurant Yuu,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/restaurant-yuu," Brooklyn, NY, USA",$$$$,French Contemporary,1 star,"Reserve a table | Restaurant Yuu | Brooklyn, NY, USA | $$$$ · French Contemporary",5
Peppercorn Station,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/peppercorn-station," New York, NY, USA",$$,Chinese,bib,"Reserve a table | Peppercorn Station | New York, NY, USA | $$ · Chinese",5
Szechuan Gourmet,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/szechuan-gourmet," New York, NY, USA",$$,Chinese,,"Szechuan Gourmet | New York, NY, USA | $$ · Chinese",5
Chef's Table at Brooklyn Fare,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/chef-s-table-at-brooklyn-fare," New York, NY, USA",$$$$,Contemporary,2 star,"Reserve a table | Chef's Table at Brooklyn Fare | New York, NY, USA | $$$$ · Contemporary",5
Speedy Romeo,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/speedy-romeo," Brooklyn, NY, USA",$$,Pizza,bib,"Reserve a table | Speedy Romeo | Brooklyn, NY, USA | $$ · Pizza",5
Rose Marie,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/rose-marie," Brooklyn, NY, USA",$$,American Contemporary,,"Rose Marie | Brooklyn, NY, USA | $$ · American Contemporary",5
Taqueria El Chato,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/taqueria-el-chato," Brooklyn, NY, USA",$,Mexican,bib,"Taqueria El Chato | Brooklyn, NY, USA | $ · Mexican",5
Alta Calidad,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/alta-calidad," Brooklyn, NY, USA",$$,Mexican,bib,"Reserve a table | Alta Calidad | Brooklyn, NY, USA | $$ · Mexican",5
Pierozek,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/pierozek," Brooklyn, NY, USA",$$,Polish,bib,"Pierozek | Brooklyn, NY, USA | $$ · Polish",5
ILIS,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/ilis," Brooklyn, NY, USA",$$$$,Scandinavian,,"Reserve a table | ILIS | Brooklyn, NY, USA | $$$$ · Scandinavian",5
Sushi Sho,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/sushi-sho-1213976," New York, NY, USA",$$$$,Japanese,3 star,"Reserve a table | Sushi Sho | New York, NY, USA | $$$$ · Japanese",5
Wenwen,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/wenwen," Brooklyn, NY, USA",$$$,Taiwanese,,"Reserve a table | Wenwen | Brooklyn, NY, USA | $$$ · Taiwanese",5
Gabriel Kreuther,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/gabriel-kreuther," New York, NY, USA",$$$$,French,2 star,"Reserve a table | Gabriel Kreuther | New York, NY, USA | $$$$ · French",5
Le Pavillon,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/le-pavillon-1192744," New York, NY, USA",$$$$,French,1 star,"Reserve a table | Le Pavillon | New York, NY, USA | $$$$ · French",5
Fausto,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/fausto," Brooklyn, NY, USA",$$$,Italian,,"Reserve a table | Fausto | Brooklyn, NY, USA | $$$ · Italian",5
Sushi Yasuda,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/sushi-yasuda," New York, NY, USA",$$$$,Japanese,,"Reserve a table | Sushi Yasuda | New York, NY, USA | $$$$ · Japanese",5
Jōji,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/joji," New York, NY, USA",$$$$,Japanese,1 star,"Reserve a table | Jōji | New York, NY, USA | $$$$ · Japanese",5
Izakaya Futago,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/soba-totto," New York, NY, USA",$$,Japanese,,"Reserve a table | Izakaya Futago | New York, NY, USA | $$ · Japanese",5
Bonnie's,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/bonnie-s," Brooklyn, NY, USA",$$$,Cantonese,bib,"Reserve a table | Bonnie's | Brooklyn, NY, USA | $$$ · Cantonese",5
The Lambs Club,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/the-lambs-club," New York, NY, USA",$$$$,Steakhouse,,"Reserve a table | The Lambs Club | New York, NY, USA | $$$$ · Steakhouse",5
Ammazzacaffè,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/ammazzacaffe," Brooklyn, NY, USA",$$$,Italian,,"Reserve a table | Ammazzacaffè | Brooklyn, NY, USA | $$$ · Italian",5
"Yeobo, Darling",https://guide.michelin.com/us/en/california/menlo-park/restaurant/yeobo-darling," Menlo Park, CA, USA",$$$$,Korean Contemporary,,"Reserve a table | New | Yeobo, Darling | Menlo Park, CA, USA | $$$$ · Korean Contemporary",5
Corridor 109,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/corridor-109," Los Angeles, CA, USA",$$$$,Asian Contemporary,,"Reserve a table | New | Corridor 109 | Los Angeles, CA, USA | $$$$ · Asian Contemporary",5
